date,equipment_id,equipment_category,fuel_liter,expected_fuel,deviation_liter,deviation_percentage,robust_z_score,isolation_score,anomaly_type,severity,anomaly_reason
2026-01-02,155,HEAD_TRUCK,103.58,81.5,22.08,27.092024539877297,1.76732391527466,0.093887808588349,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-03,155,HEAD_TRUCK,83.55,81.5,2.049999999999997,2.51533742331288,0.1618441561653695,0.14283923917114888,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-04,155,HEAD_TRUCK,116.64,81.5,35.14,43.11656441717792,2.791093799997177,0.008220094399005062,HIGH_VS_OWN_PATTERN,LOW,Konsumsi jauh di atas pola normal unit ini (dibanding riwayat transaksinya sendiri).
2026-01-05,155,HEAD_TRUCK,72.31,83.55,-11.239999999999995,-13.453022142429678,-0.7767689336274551,0.11073895999706007,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-06,155,HEAD_TRUCK,58.23,75.3,-17.07,-22.669322709163346,-1.3433806755830549,0.10858043402200246,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-07,155,HEAD_TRUCK,45.09,74.77,-29.679999999999993,-39.695064865587796,-2.280051911824567,0.06888085234812269,LOW_VS_OWN_PATTERN,LOW,Konsumsi jauh di bawah pola normal unit ini.
2026-01-08,155,HEAD_TRUCK,79.23,73.79,5.439999999999998,7.3722726656728526,0.23581132654670184,0.16256405479867042,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-09,155,HEAD_TRUCK,85.06,79.23,5.829999999999998,7.358323867222009,0.18725120207824542,0.14997531377582823,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-10,155,HEAD_TRUCK,76.75,79.23,-2.480000000000004,-3.130127476965801,-0.21679180284393906,0.14772706828942866,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-11,155,HEAD_TRUCK,100.94,76.75,24.189999999999998,31.517915309446252,1.9634063847464756,0.07078857718194365,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-12,155,HEAD_TRUCK,84.0,76.75,7.25,9.446254071661238,0.5884537531794934,0.10550749153582129,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-13,155,HEAD_TRUCK,54.98,79.23,-24.250000000000007,-30.60709327275023,-2.1631331021308315,0.10181378555141052,LOW_VS_OWN_PATTERN,LOW,Konsumsi jauh di bawah pola normal unit ini.
2026-01-14,155,HEAD_TRUCK,78.41,79.23,-0.8200000000000074,-1.0349615044806353,-0.073597018650804,0.15913708730406556,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-15,155,HEAD_TRUCK,88.72,79.23,9.489999999999995,11.977786192098945,0.8010146076036556,0.1392588558364125,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-16,155,HEAD_TRUCK,92.14,84.0,8.14,9.690476190476192,0.675604295717272,0.1339180419522632,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-17,155,HEAD_TRUCK,55.48,84.0,-28.520000000000003,-33.952380952380956,-2.3380062806741284,0.10710603129813256,LOW_VS_OWN_PATTERN,LOW,Konsumsi jauh di bawah pola normal unit ini.
2026-01-18,155,HEAD_TRUCK,108.1,84.0,24.099999999999994,28.690476190476183,1.9969536830129684,0.04297899697240182,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-19,155,HEAD_TRUCK,87.75,84.0,3.75,4.464285714285714,0.31072930752276484,0.09754728957167313,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-20,155,HEAD_TRUCK,87.38,87.75,-0.37000000000000455,-0.42165242165242683,-0.026719615371793706,0.12682375535402668,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-21,155,HEAD_TRUCK,107.77,87.75,20.019999999999996,22.81481481481481,1.5807049331495846,0.0725189890007506,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-22,155,HEAD_TRUCK,78.07,88.72,-10.650000000000006,-12.004057709648338,-0.8015304440513584,0.16280674538160922,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-23,155,HEAD_TRUCK,120.1,87.75,32.349999999999994,36.86609686609686,2.25410572508711,0.027528289402348638,HIGH_VS_OWN_PATTERN,LOW,Konsumsi jauh di atas pola normal unit ini (dibanding riwayat transaksinya sendiri).
2026-01-24,155,HEAD_TRUCK,105.24,87.75,17.489999999999995,19.931623931623925,0.5892520345119615,0.07529933753058438,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-25,155,HEAD_TRUCK,74.4,105.24,-30.83999999999999,-29.304446978335225,-1.3998158745657574,0.1227982019487669,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-26,155,HEAD_TRUCK,99.32,87.75,11.569999999999993,13.185185185185178,0.5845577835032707,0.06957598215607785,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-27,155,HEAD_TRUCK,82.99,99.32,-16.33,-16.4418042690294,-0.9224805377472374,0.13568207348455574,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-28,155,HEAD_TRUCK,91.43,99.32,-7.889999999999986,-7.944019331453873,-0.32588635205432187,0.13663886572837697,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-29,155,HEAD_TRUCK,99.0,91.43,7.569999999999993,8.279558131904182,0.3821772012712821,0.10691703527337593,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-30,155,HEAD_TRUCK,85.5,99.0,-13.5,-13.636363636363635,-0.9478241939318599,0.14917235641158627,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-01-31,155,HEAD_TRUCK,72.93,91.43,-18.5,-20.234058842830578,-1.3693237387971495,0.14736194346655213,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-01,155,HEAD_TRUCK,98.52,85.5,13.019999999999996,15.22807017543859,0.791158247527296,0.09981956024110583,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-02,155,HEAD_TRUCK,121.04,91.43,29.61,32.38543147763316,2.2201637396678024,-0.0035166244910683764,HIGH_VS_OWN_PATTERN,MEDIUM,Konsumsi jauh di atas pola normal unit ini (dibanding riwayat transaksinya sendiri).
2026-02-03,155,HEAD_TRUCK,59.3,91.43,-32.13000000000001,-35.14163841189982,-2.3287866277244866,0.13830911569396948,LOW_VS_OWN_PATTERN,LOW,Konsumsi jauh di bawah pola normal unit ini.
2026-02-04,155,HEAD_TRUCK,88.1,91.43,-3.3300000000000125,-3.6421305917095177,-0.2504676619682458,0.163250943370865,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-05,155,HEAD_TRUCK,78.44,88.1,-9.659999999999997,-10.96481271282633,-0.5977588061370774,0.17879701772728152,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-06,155,HEAD_TRUCK,97.82,85.5,12.319999999999993,14.409356725146191,0.6610750773600419,0.1293775112776362,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-07,155,HEAD_TRUCK,83.61,88.1,-4.489999999999995,-5.096481271282628,-0.2906390574261423,0.16217553956241243,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-08,155,HEAD_TRUCK,138.43,88.1,50.33000000000001,57.128263337116934,3.492496823803375,-0.05407826054063036,HIGH_VS_OWN_PATTERN|MULTIVARIATE_OUTLIER,HIGH,"Konsumsi jauh di atas pola normal unit ini (dibanding riwayat transaksinya sendiri). Kombinasi pola (nilai, hari, bulan) terdeteksi sebagai outlier oleh Isolation Forest."
2026-02-09,155,HEAD_TRUCK,39.61,88.1,-48.489999999999995,-55.039727582292855,-3.364815636523457,0.038698387593740335,LOW_VS_OWN_PATTERN,MEDIUM,Konsumsi jauh di bawah pola normal unit ini.
2026-02-10,155,HEAD_TRUCK,25.69,83.61,-57.92,-69.27401028585098,-2.7492221204332914,0.016977235197902285,LOW_VS_OWN_PATTERN,LOW,Konsumsi jauh di bawah pola normal unit ini.
2026-02-11,155,HEAD_TRUCK,56.89,83.61,-26.72,-31.957899772754455,-1.2682875527965736,0.14029993498243465,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-12,155,HEAD_TRUCK,116.4,78.44,37.96000000000001,48.3936766955635,1.1881035228511958,0.05587856230036703,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-13,155,HEAD_TRUCK,125.29,83.61,41.68000000000001,49.850496352111,0.8573569011336591,0.011426165649118802,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-14,155,HEAD_TRUCK,87.3,83.61,3.6899999999999977,4.4133476856835285,0.05971370389211947,0.15024880377312688,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-15,155,HEAD_TRUCK,67.61,87.3,-19.689999999999998,-22.554410080183274,-0.34958418482129094,0.13523104543095882,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-16,155,HEAD_TRUCK,137.79,67.61,70.17999999999999,103.80121283833752,1.690560381027179,-0.04828291223400494,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-17,155,HEAD_TRUCK,91.63,87.3,4.329999999999998,4.959908361970216,0.09603882335906061,0.14209756115986927,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-18,155,HEAD_TRUCK,107.85,91.63,16.22,17.70162610498745,0.44167233541301737,0.09495101846006149,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-19,155,HEAD_TRUCK,104.44,107.85,-3.4099999999999966,-3.1617987946221575,-0.13188131010141255,0.11869539184719702,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-20,155,HEAD_TRUCK,72.98,104.44,-31.459999999999994,-30.12255840674071,-1.2380074411416992,0.1772384711995863,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-21,155,HEAD_TRUCK,63.23,91.63,-28.4,-30.994215868165448,-1.1809808203186634,0.15270892433618577,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-22,155,HEAD_TRUCK,86.34,91.63,-5.289999999999992,-5.773218378260387,-0.19131639563202513,0.1412144502208867,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-23,155,HEAD_TRUCK,89.86,91.63,-1.769999999999996,-1.9316817636145325,-0.0736033821114095,0.11564445578625371,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-24,155,HEAD_TRUCK,82.09,89.86,-7.769999999999996,-8.646783886044956,-0.35945029897280883,0.16451867711257134,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-25,155,HEAD_TRUCK,85.8,86.34,-0.5400000000000063,-0.6254343293954208,-0.027262310262416795,0.16965743415001666,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-26,155,HEAD_TRUCK,81.64,85.8,-4.159999999999997,-4.848484848484845,-0.33589529578462024,0.17725932565878105,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-27,155,HEAD_TRUCK,62.21,82.09,-19.880000000000003,-24.21732245096845,-1.6703205615775123,0.15822585852475923,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-02-28,155,HEAD_TRUCK,90.67,82.09,8.579999999999998,10.451942989401873,0.7349793057818216,0.1472553778207326,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-01,155,HEAD_TRUCK,96.02,85.8,10.219999999999999,11.91142191142191,0.8339468161460687,0.12204096679830456,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-02,155,HEAD_TRUCK,75.67,85.8,-10.129999999999995,-11.8065268065268,-0.813001550024718,0.15235374268312823,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-03,155,HEAD_TRUCK,80.39,82.09,-1.7000000000000028,-2.070897795102939,-0.13980888394588725,0.17594327098897045,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-04,155,HEAD_TRUCK,77.32,81.64,-4.320000000000007,-5.291523762861352,-0.35633420765076074,0.1956650000848506,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-05,155,HEAD_TRUCK,91.36,80.39,10.969999999999999,13.645975867645227,0.9184648162426783,0.17039780112565733,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-06,155,HEAD_TRUCK,60.36,80.39,-20.03,-24.91603433262844,-1.3142052233878907,0.1668622141186386,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-07,155,HEAD_TRUCK,97.2,80.39,16.810000000000002,20.910561015051627,1.102935087626083,0.13335399160493067,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-08,155,HEAD_TRUCK,121.12,80.39,40.730000000000004,50.66550565990795,2.504281451730758,0.009167385164973951,HIGH_VS_OWN_PATTERN,LOW,Konsumsi jauh di atas pola normal unit ini (dibanding riwayat transaksinya sendiri).
2026-03-09,155,HEAD_TRUCK,22.78,80.39,-57.61,-71.66314218186342,-3.5421471749130604,-0.00287748806116761,LOW_VS_OWN_PATTERN,HIGH,Konsumsi jauh di bawah pola normal unit ini.
2026-03-10,155,HEAD_TRUCK,98.54,80.39,18.150000000000006,22.57743500435378,0.728256333495472,0.12487995633691806,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-11,155,HEAD_TRUCK,89.36,91.36,-2.0,-2.189141856392294,-0.0960811609965928,0.17355900217007225,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-12,155,HEAD_TRUCK,56.86,91.36,-34.5,-37.76269702276708,-2.8049537586505324,0.1644979289601874,LOW_VS_OWN_PATTERN,LOW,Konsumsi jauh di bawah pola normal unit ini.
2026-03-13,155,HEAD_TRUCK,106.66,89.36,17.299999999999997,19.35989256938227,0.40236802339283484,0.1167096191564676,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-14,155,HEAD_TRUCK,89.74,97.2,-7.460000000000008,-7.674897119341571,-0.5318914943406743,0.1627450291986578,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-15,155,HEAD_TRUCK,81.03,89.74,-8.709999999999994,-9.70581680410073,-0.3472107402014106,0.16063420926675126,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-16,155,HEAD_TRUCK,111.85,89.36,22.489999999999995,25.167860340196953,1.6524264141514011,0.05093044561382343,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-17,155,HEAD_TRUCK,66.37,89.74,-23.36999999999999,-26.041898818809884,-1.7402652551034157,0.16864681950720234,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-18,155,HEAD_TRUCK,75.87,89.36,-13.489999999999995,-15.096239928379582,-0.525946053765615,0.19251196778816626,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-19,155,HEAD_TRUCK,81.26,81.03,0.23000000000000398,0.2838454893249463,0.010582035644277047,0.18570395874664997,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-20,155,HEAD_TRUCK,85.16,81.26,3.8999999999999915,4.799409303470331,0.3004923492991447,0.17756789942006546,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-22,155,HEAD_TRUCK,96.0,81.26,14.739999999999995,18.139305931577645,1.1770033220340903,0.12204096679830456,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-23,155,HEAD_TRUCK,104.49,81.26,23.22999999999999,28.587250799901536,1.8355052093480735,0.08518115315867136,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-24,155,HEAD_TRUCK,74.45,85.16,-10.709999999999994,-12.576326914044145,-0.6664008509778624,0.18013912930836673,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-25,155,HEAD_TRUCK,95.0,81.26,13.739999999999995,16.908688161457043,1.1115905444458378,0.1574008912053893,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-26,155,HEAD_TRUCK,40.49,85.16,-44.669999999999995,-52.4542038515735,-3.061936701347455,0.08387171187035625,LOW_VS_OWN_PATTERN,MEDIUM,Konsumsi jauh di bawah pola normal unit ini.
2026-03-27,155,HEAD_TRUCK,37.99,85.16,-47.169999999999995,-55.38985439173321,-2.9706518689775154,0.07638676957992996,LOW_VS_OWN_PATTERN,LOW,Konsumsi jauh di bawah pola normal unit ini.
2026-03-28,155,HEAD_TRUCK,72.87,85.16,-12.289999999999992,-14.431658055425073,-0.7647120876300586,0.18362177848527828,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-03-29,155,HEAD_TRUCK,78.33,74.45,3.8799999999999955,5.211551376762922,0.12143945386360995,0.1605567340978043,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-01,155,HEAD_TRUCK,49.63,74.45,-24.82,-33.33781061114842,-0.8146392019399878,0.13272278676608773,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-02,155,HEAD_TRUCK,80.6,72.87,7.72999999999999,10.607931933580334,0.23559899543676932,0.19275485327646213,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-03,155,HEAD_TRUCK,71.21,72.87,-1.6600000000000108,-2.2780293673665577,-0.05059435089586548,0.19135474551427195,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-04,155,HEAD_TRUCK,91.08,71.21,19.870000000000005,27.903384356129767,1.4272749027045948,0.16922195841135412,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-05,155,HEAD_TRUCK,76.08,72.87,3.2099999999999937,4.4051049814738485,0.28009212136215017,0.1665465711394999,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-07,155,HEAD_TRUCK,141.06,76.08,64.98,85.41009463722398,5.90223947237764,-0.023375217323487796,HIGH_VS_OWN_PATTERN,CRITICAL,Konsumsi jauh di atas pola normal unit ini (dibanding riwayat transaksinya sendiri).
2026-04-08,155,HEAD_TRUCK,97.03,78.33,18.700000000000003,23.873356313034602,1.5015681950486763,0.1522993958817181,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-09,155,HEAD_TRUCK,87.29,80.6,6.690000000000012,8.300248138957832,0.43056645313089625,0.18567580679043239,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-10,155,HEAD_TRUCK,83.16,87.29,-4.13000000000001,-4.731355252606266,-0.28600027395378086,0.18647631756206423,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-11,155,HEAD_TRUCK,91.48,87.29,4.189999999999998,4.800091648527893,0.2901552416141255,0.16935854654235122,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-12,155,HEAD_TRUCK,98.8,91.08,7.719999999999999,8.476064997804126,0.5463207245510394,0.12106681048280454,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-13,155,HEAD_TRUCK,93.09,91.48,1.6099999999999994,1.7599475295146474,0.1126314933280462,0.1288040674432317,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-14,155,HEAD_TRUCK,91.44,93.09,-1.6500000000000057,-1.7724782468578855,-0.11259205120268201,0.1618370462183663,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-15,155,HEAD_TRUCK,72.61,91.48,-18.870000000000005,-20.62745955400088,-1.3871203210917258,0.19695301253532954,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-16,155,HEAD_TRUCK,86.59,91.44,-4.849999999999994,-5.304024496937877,-0.37061075985493624,0.18482433833786083,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-17,155,HEAD_TRUCK,88.0,91.44,-3.4399999999999977,-3.762029746281712,-0.26316433372849685,0.17938908053065877,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-18,155,HEAD_TRUCK,93.26,91.44,1.8200000000000074,1.9903762029746364,0.13814889499361935,0.16287769784879658,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-19,155,HEAD_TRUCK,82.27,91.44,-9.170000000000002,-10.028433945756783,-0.6940716758057438,0.16612534375878868,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-20,155,HEAD_TRUCK,98.95,88.0,10.950000000000003,12.443181818181822,0.8513592094412554,0.11255977072073686,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-21,155,HEAD_TRUCK,90.46,88.0,2.4599999999999937,2.7954545454545383,0.1894362196368818,0.1638140403881186,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-22,155,HEAD_TRUCK,74.03,88.0,-13.969999999999999,-15.874999999999998,-1.0775043727198814,0.19918502404903127,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-23,155,HEAD_TRUCK,83.62,88.0,-4.3799999999999955,-4.977272727272722,-0.337047000146878,0.1886758406357345,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-24,155,HEAD_TRUCK,78.77,88.0,-9.230000000000004,-10.488636363636369,-0.7137159593208021,0.18948220283599176,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-25,155,HEAD_TRUCK,104.03,83.62,20.409999999999997,24.408036354939007,1.602440312134398,0.11893325923085896,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-26,155,HEAD_TRUCK,98.91,83.62,15.289999999999992,18.285099258550574,1.1793350752860763,0.12175375952432588,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-27,155,HEAD_TRUCK,76.24,90.46,-14.219999999999999,-15.719655096175106,-1.0677785157453117,0.15740693242695625,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-28,155,HEAD_TRUCK,102.11,83.62,18.489999999999995,22.111934943793344,1.4404383785083792,0.12430515365595873,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-29,155,HEAD_TRUCK,78.52,83.62,-5.1000000000000085,-6.099019373355667,-0.35869632179353717,0.19346686830511356,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-04-30,155,HEAD_TRUCK,95.16,83.62,11.539999999999992,13.800526189906712,0.8756875927489465,0.16584922974808275,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-01,155,HEAD_TRUCK,84.22,95.16,-10.939999999999998,-11.49642707019756,-0.8150412640833137,0.19048378246168896,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-02,155,HEAD_TRUCK,84.32,95.16,-10.840000000000003,-11.391340899537624,-0.8007053027249909,0.18589668525048586,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-03,155,HEAD_TRUCK,85.55,84.32,1.230000000000004,1.458728652751428,0.09374566974217541,0.17032281580369507,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-04,155,HEAD_TRUCK,46.23,84.32,-38.089999999999996,-45.17314990512334,-2.9670560630697103,0.08031811909168007,LOW_VS_OWN_PATTERN,LOW,Konsumsi jauh di bawah pola normal unit ini.
2026-05-05,155,HEAD_TRUCK,84.5,84.32,0.18000000000000682,0.21347248576850908,0.014751646130896794,0.17541274085390618,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-06,155,HEAD_TRUCK,103.05,84.32,18.730000000000004,22.2129981024668,1.583390351803192,0.13298512857985484,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-07,155,HEAD_TRUCK,47.03,84.5,-37.47,-44.34319526627219,-3.0343535766415157,0.12733370988796372,LOW_VS_OWN_PATTERN,MEDIUM,Konsumsi jauh di bawah pola normal unit ini.
2026-05-08,155,HEAD_TRUCK,96.35,84.32,12.030000000000001,14.267077798861482,1.0618579522155924,0.16060706336294117,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-09,155,HEAD_TRUCK,74.64,84.5,-9.86,-11.668639053254438,-0.5612210073361492,0.19465847678195686,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-10,155,HEAD_TRUCK,79.64,84.5,-4.859999999999999,-5.751479289940828,-0.2766261760297855,0.16919620255851403,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-11,155,HEAD_TRUCK,73.72,79.64,-5.920000000000002,-7.433450527373181,-0.23895746984804345,0.16033716339259352,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-12,155,HEAD_TRUCK,81.39,79.64,1.75,2.197388247112004,0.14782708818460275,0.18342764717503662,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-13,155,HEAD_TRUCK,74.43,79.64,-5.209999999999994,-6.5419387242591585,-0.44256488053058674,0.20234408250124075,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-14,155,HEAD_TRUCK,99.03,74.64,24.39,32.67684887459807,2.184287463030672,0.15329358878475519,HIGH_VS_OWN_PATTERN,LOW,Konsumsi jauh di atas pola normal unit ini (dibanding riwayat transaksinya sendiri).
2026-05-15,155,HEAD_TRUCK,94.12,79.64,14.480000000000004,18.181818181818187,1.180357062843143,0.1685621012360195,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-16,155,HEAD_TRUCK,78.62,79.64,-1.019999999999996,-1.2807634354595632,-0.08346806274849654,0.19058033961456028,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-17,155,HEAD_TRUCK,102.47,79.64,22.83,28.66649924660974,1.85541280624556,0.11218210253924255,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-18,155,HEAD_TRUCK,90.91,81.39,9.519999999999996,11.696768644796652,0.7444432898252155,0.1369404444992111,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-19,155,HEAD_TRUCK,92.87,90.91,1.960000000000008,2.155978440215607,0.13886553680507627,0.1571163656073437,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-20,155,HEAD_TRUCK,100.72,92.87,7.849999999999994,8.452675783353069,0.5860259589418082,0.13868674615022974,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-21,155,HEAD_TRUCK,112.74,94.12,18.61999999999999,19.783255418614523,1.3345628630500235,0.09578635066070074,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-22,155,HEAD_TRUCK,71.31,94.12,-22.810000000000002,-24.23501912452189,-1.6015432881821452,0.19592459279586938,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-23,155,HEAD_TRUCK,85.46,92.87,-7.410000000000011,-7.978895229891257,-0.5206217759326016,0.18520318987445827,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-24,155,HEAD_TRUCK,97.1,92.87,4.22999999999999,4.554753957144384,0.3042231523169926,0.12871095097691754,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-25,155,HEAD_TRUCK,85.3,92.87,-7.570000000000007,-8.151179067513736,-0.5489273987942191,0.14734408707033192,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-26,155,HEAD_TRUCK,91.3,92.87,-1.5700000000000074,-1.6905351566706226,-0.11483566777157203,0.1642018207553162,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
2026-05-28,155,HEAD_TRUCK,128.54,91.3,37.239999999999995,40.78860898138006,2.730514001228621,0.019124346321465646,HIGH_VS_OWN_PATTERN,LOW,Konsumsi jauh di atas pola normal unit ini (dibanding riwayat transaksinya sendiri).
2026-05-29,155,HEAD_TRUCK,105.14,91.3,13.840000000000003,15.158817086527934,0.9727512765016213,0.13336834437841927,NORMAL,NORMAL,Konsumsi berada dalam pola normal unit.
